Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
KANIKA YOGA,🧘‍♀️ Centro de yoga,"C. de la Arquitectura, 11, Arganzuela, 28005 Madrid, Spain",693 46 04 69,https://www.kanikayoga.es/,info@kanikayoga.es,4.9,168,,"establishment, gym, health, point_of_interest",40.3994733,-3.7020208,,OPERATIONAL,,ChIJGTCLlOUnQg0REp7LMxkxW1A,Madrid,Comunidad de Madrid,España,No,2,centro yoga · españa
KRANTI OLEA. Yoga y Bienestar,🧘‍♀️ Centro de yoga,"C. de Peña de la Miel, 3, Puente de Vallecas, 28018 Madrid, Spain",681 29 91 93,http://krantiolea.es/,info@krantiolea.es,4.8,119,,"establishment, gym, health, point_of_interest",40.3845428,-3.6661036,,OPERATIONAL,,ChIJDz9MQncmQg0RXUFCVsUciQ8,Madrid,Comunidad de Madrid,España,No,2,centro yoga · españa
Shivaratri Yoga,🧘‍♀️ Centro de yoga,"28024, Carr. de Carabanchel a Aravaca, 5, Latina, 28024 Madrid, Spain",627 73 90 90,http://www.shivaratri.es/,info@shivaratri.es,5,112,,"establishment, gym, health, point_of_interest",40.3943455,-3.7725637,,OPERATIONAL,,ChIJ_wZgkyWJQQ0RGcDhve-SMzQ,Madrid,Comunidad de Madrid,España,No,2,centro yoga · españa
Be Art Yoga,🧘‍♀️ Centro de yoga,"C. de Alejandro Ferrant, 4, Arganzuela, 28045 Madrid, Spain",675 91 84 27,https://beartyoga.es/,info@beartyoga.es,4.9,115,,"establishment, gym, health, point_of_interest",40.395035,-3.6941021,,OPERATIONAL,,ChIJqTxqeNonQg0REDX3Om-QTJA,Madrid,Comunidad de Madrid,España,No,2,centro yoga · españa
Yoga center in Pinto,🧘‍♀️ Centro de yoga,"C. Real, 31, 28320 Pinto, Madrid, Spain",622 28 06 97,https://yogapinto.es/,claudia@yogapinto.es,5,215,,"establishment, gym, health, point_of_interest",40.2426753,-3.7012032,,OPERATIONAL,,ChIJOfFBEHkfQg0R446GY5jGhk4,Madrid,Comunidad de Madrid,España,No,2,centro yoga · españa
Centro deportivo Supera Río Tajo,🧘‍♀️ Centro de yoga,"Paseo, C. Fernando de los Ríos, 5, 45600 Talavera de la Reina, Toledo, Spain",925 81 01 47,https://www.centrosupera.com/riotajo/,contacto@centrosupera.com,3.7,741,,"establishment, gym, health, point_of_interest",39.9559033,-4.8188782,,OPERATIONAL,,ChIJ8XLUrgUcQA0R8RLbB7G5_FQ,Toledo,Castilla-La Mancha,España,No,1,centro yoga · españa
AltaFit gym Talavera,🧘‍♀️ Centro de yoga,"C. Sta. Sabina, 3, 45600 Talavera de la Reina, Toledo, Spain",925 05 47 19,https://altafitgymclub.com/gimnasios/toledo-talavera/,talavera@altafit.es,4.2,144,,"establishment, gym, health, point_of_interest",39.9661349,-4.8287834,,OPERATIONAL,,ChIJL58R-PQbQA0RLYlx1lKShjk,Toledo,Castilla-La Mancha,España,No,2,centro yoga · españa
Mundo Consciente Retiro Espiritual,🧘‍♀️ Centro de yoga,"Camino de las praderas, 6, 05492 Poyales del Hoyo, Ávila, Spain",927 04 92 52,https://mundoconsciente.es/,vive@mundoconsciente.es,4.8,692,,"establishment, health, point_of_interest",40.1698108,-5.1633538,,OPERATIONAL,,ChIJg9NABGjrPw0RB7vd-I2henU,Cáceres,Extremadura,España,No,2,centro yoga · españa
Gimnasio Limite,🧘‍♀️ Centro de yoga,"C. Baleares, 11, 45005 Toledo, Spain",925 25 47 91,http://www.gimnasiolimite.es/,gimnasiolimite@gmail.com,4.8,185,,"establishment, gym, health, point_of_interest",39.8730058,-4.0368641,,OPERATIONAL,,ChIJObxHiBILag0RiH2UQCX-GwM,Toledo,Castilla-La Mancha,España,No,2,centro yoga · españa
Supera Centro de Agua de Toledo,🧘‍♀️ Centro de yoga,"C. Andalucía, 11, 45005 Toledo, Spain",925 25 87 73,https://www.centrosupera.com/toledo,contacto@centrosupera.com,3.6,1080,,"establishment, gym, health, point_of_interest",39.8737865,-4.0363531,,OPERATIONAL,,ChIJr3CjRPwKag0RIWj4sc639FM,Toledo,Castilla-La Mancha,España,No,2,centro yoga · españa
Brooklyn Fitboxing Albacete,🧘‍♀️ Centro de yoga,"C. Alba, 1, Y 3, 02006 Albacete, Spain",671 05 68 10,https://bfclick.com/albacete-gmb,albacete@brooklynfitboxing.com,4.9,136,,"establishment, gym, health, point_of_interest",38.9828683,-1.8592385,,OPERATIONAL,,ChIJva62_5RfZg0R_dYmZQru0Ow,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Studio Pilates Body&Mind y PEQUESPA,🧘‍♀️ Centro de yoga,"bajo, C. Hermanos Jiménez, 35, 02004 Albacete, Spain",967 96 34 68,http://www.studiopilatesalbacete.com/,studio.pilates.albacete@gmail.com,5,142,,"establishment, gym, health, point_of_interest, spa",38.991912,-1.866477,,OPERATIONAL,,ChIJP3fASrRfZg0RKGFMbOs-u98,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Inma Tarancón - Fisioterapia y Osteopatía,🧘‍♀️ Centro de yoga,"Calle, P.º Oliva Sabuco de Nantes, 28. Bajo, 02002 Albacete, Spain",662 61 64 55,https://fisioterapiainmatarancon.es/,info@fisioterapiainmatarancon.es,4.9,137,,"establishment, gym, health, point_of_interest",38.9839804,-1.8554717,,OPERATIONAL,,ChIJC-Yb4gtfZg0RwebkS7pNfxg,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Gimnasio Esfera La Roda,🧘‍♀️ Centro de yoga,"C. Calderón de la Barca, 4, 02630 La Roda, Albacete, Spain",693 00 00 68,https://centrodeportivoesfera.ismygym.com/centro-centro-deportivo-esfera/home,centrodeportivoesfera@gmail.com,4.9,130,,"establishment, gym, health, point_of_interest",39.207096,-2.1577355,,OPERATIONAL,,ChIJI0Z5Lg42Zg0R5QG6GA7bJMA,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Fraile Gym Tomelloso,🧘‍♀️ Centro de yoga,"Av. Don Antonio Huertas, 92, 13700 Tomelloso, Ciudad Real, Spain",640 65 64 28,https://www.frailegym.com/,info@frailegym.com,4,205,,"establishment, gym, health, point_of_interest",39.151171,-3.0150867,,OPERATIONAL,,ChIJ6WWpBYn7aA0RJv0HHjo6N3w,Ciudad Real,Castilla-La Mancha,España,No,1,centro yoga · españa
Vital Fitness,🧘‍♀️ Centro de yoga,"C. Pizarro, 6, 13700 Tomelloso, Ciudad Real, Spain",622 75 37 01,http://www.centrovitalfitness.com/,centrovitalfitness@gmail.com,5,141,,"establishment, gym, health, point_of_interest",39.1688266,-3.0153129,,OPERATIONAL,,ChIJp00YXoj7aA0RZpt9zMbi1Q0,Cuenca,Castilla-La Mancha,España,No,2,centro yoga · españa
Cumbria Bienestar,🧘‍♀️ Centro de yoga,"Ctra. Toledo, 26, 13005 Ciudad Real, Spain",926 23 33 64,http://www.cumbriabienestar.es/,bienestar@encumbria.es,4.2,178,,"establishment, gym, health, point_of_interest, spa",38.9986958,-3.9272674,,OPERATIONAL,,ChIJo2VybWfDaw0RCA2pY5PHGVY,Albacete,Castilla-La Mancha,España,No,1,centro yoga · españa
Vector Fitness,🧘‍♀️ Centro de yoga,"C. Canalejas, 47, 06400 Don Benito, Badajoz, Spain",924 81 17 39,http://www.gimnasiovector.com/,info@gimnasiovector.com,4.7,182,,"establishment, gym, health, point_of_interest",38.9614105,-5.8526148,,OPERATIONAL,,ChIJefkQ0gBbFA0Rrt12ZkJ4tU8,Badajoz,Extremadura,España,No,1,centro yoga · españa
Almagrit Baños Árabes| Almagro.,🧘‍♀️ Centro de yoga,"Callejón de las Ánimas, 14, 13270 Almagro, Ciudad Real, Spain",690 69 98 07,https://www.almagrit.com/,hola@almagrit.com,5,293,,"establishment, point_of_interest, spa",38.8878093,-3.712431,,OPERATIONAL,,ChIJfexZF7VfaQ0RCaTxUClIIgE,Ciudad Real,Castilla-La Mancha,España,No,1,centro yoga · españa
Ya! Yoga & Lifestyle,🧘‍♀️ Centro de yoga,"C. Calderón de la Barca, 2, entresuelo 4, 30001 Murcia, Spain",669 48 09 46,http://www.yalifestyle.com/,info@yalifestyle.com,5,147,,"establishment, gym, health, point_of_interest",37.9858029,-1.1313789,,OPERATIONAL,,ChIJky2LL-GTZA0RqnqtBm5aSSc,Murcia,Región de Murcia,España,No,2,centro yoga · españa
SHARMA - Escuela Yoga y Pilates,🧘‍♀️ Centro de yoga,"C. Luchador, 88, 30500 Molina de Segura, Murcia, Spain",679 86 31 00,https://www.sharmaescuela.es/,sharmaescuela@gmail.com,5,144,,"establishment, gym, health, point_of_interest",38.0600491,-1.2113624,,OPERATIONAL,,ChIJ9RR5gb-HYw0RlyulleQFFPo,Albacete,Castilla-La Mancha,España,No,2,centro yoga · españa
Salutalia - Centro Holístico y Welness,🧘‍♀️ Centro de yoga,"C. Príncipe Felipe, 10, 30570 Murcia, Spain",601 92 45 92,https://www.salutalia.com/,info@salutalia.com,5,134,,"establishment, health, point_of_interest",37.9670544,-1.068897,,OPERATIONAL,,ChIJz81iDQB5Yw0R02V2cWLUG74,Murcia,Región de Murcia,España,No,2,centro yoga · españa
"Centro de Masajes ""Karmia""",🧘‍♀️ Centro de yoga,"C. San Pablo, 32, Centro, 14002 Córdoba, Spain",957 39 02 15,http://www.karmia.es/,info@karmia.es,4.7,122,,"establishment, food, gym, health, point_of_interest, school, store",37.8860351,-4.7739177,,OPERATIONAL,,ChIJw8NLon7fbA0Rg4J2aU6G0Rk,Córdoba,Andalucía,España,No,1,centro yoga · españa
PlenaForma | Entrenador personal en Córdoba,🧘‍♀️ Centro de yoga,"Espalda a Acera del Arroyo, 21, local 1, Sureste, 14014 Córdoba, Spain",660 93 05 45,http://plenaformacenter.com/,info@plenaformacenter.com,5,320,,"establishment, gym, health, point_of_interest",37.8906236,-4.7499669,,OPERATIONAL,,ChIJcW4ndOffbA0R9w1fx0Q8Br4,Córdoba,Andalucía,España,No,1,centro yoga · españa
Massage Lanzarote | Lavanda Zen Massage: Equipo de masajistas profesionales en Lanzarote.,🧘‍♀️ Centro de yoga,"Calle el berrugo 2A Dirección, Pantalán C, frente Rubicón Water Sport, Cam. a Capitania, 35580 Lanzarote, Las Palmas, Spain",644 73 32 10,https://lavandazenmassage.com/,reservas@lavandazenmassage.com,5,392,,"establishment, health, point_of_interest",28.8586484,-13.8166775,,OPERATIONAL,,ChIJf9Y_sEsxRgwRA2zbuRVc0Ko,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Surf & Yoga Retreats Fuerteventura,🧘‍♀️ Centro de yoga,"Tablero de la Molina, Polígono 9 Plot 27, 35650 El Cotillo, Las Palmas, Spain",621 08 35 07,http://www.surfnyogafuerteventura.com/,hello@surfnyogafuerteventura.com,4.9,100,,"establishment, gym, health, point_of_interest",28.6827117,-13.9962662,,OPERATIONAL,,ChIJjXiAWmy1RwwRHojE7Vy3Xag,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Tam Studio Yoga y Pilates- Fuerteventura,🧘‍♀️ Centro de yoga,"C. Francisco Navarro Artiles, 4, 35660 Corralejo, Las Palmas, Spain",666 18 84 42,https://www.dianapagano.es/,tamstudio@dianapagano.es,5,149,,"establishment, gym, health, point_of_interest",28.7386456,-13.8717419,,OPERATIONAL,,ChIJle706QY1RgwRjPJrITgVMCQ,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Endorfina Club Bristol,🧘‍♀️ Centro de yoga,"Avenida Juan Carlos I nº1, 35660 Corralejo, Las Palmas, Spain",683 42 92 26,http://www.endorfina.club/,info@endorfina.club,4.9,127,,"establishment, gym, health, point_of_interest",28.741508,-13.87073,,OPERATIONAL,,ChIJcyrcXgA1RgwRcVZ8k91BmFY,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
NALU: Mind Body Surf - Surf School & Yoga Studio El Cotillo Fuerteventura,🧘‍♀️ Centro de yoga,"Av. Hermanas del Castillo Carreras, 4, 28, 35650 El Cotillo, Las Palmas, Spain",624 57 97 25,https://nalufuerteventura.com/,aloha@nalufuerteventura.com,5,174,,"establishment, gym, health, point_of_interest",28.6819748,-14.0068435,,OPERATIONAL,,ChIJP4WQF4KzRwwRqO9-_ZYmUY4,Las Palmas,Islas Canarias,España,No,2,centro yoga · españa
Tenerfisio,🧘‍♀️ Centro de yoga,"C. de Fernández Navarro, 17, 38003 Santa Cruz de Tenerife, Spain",922 06 51 51,https://tenerfisio.es/,tenerfisio@hotmail.com,4.9,313,,"establishment, gym, health, point_of_interest",28.461969,-16.2536229,,OPERATIONAL,,ChIJq7PsR53MQQwRUa-zZmYZhCc,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
RESPIRA-Breathwork Belén Catalina,🧘‍♀️ Centro de yoga,"Carretera La Guancha, 13, 38434 La Mancha, Santa Cruz de Tenerife, Spain",625 92 19 23,https://www.belencatalina-respira.com/,info@belencatalina-respira.com,5,106,,"establishment, health, point_of_interest",28.37786,-16.69538,,OPERATIONAL,,ChIJeXIuVQFjagwRxB7qyYkbN3c,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Ayurveda La Palma,🪷 Ayurveda,"Cam. Matos, 16, 38789 Puntagorda, Santa Cruz de Tenerife, Spain",657 03 73 67,https://www.ayurveda-lapalma.com/,melanie.lebensfreude@web.de,5,147,,"establishment, gym, health, point_of_interest",28.7827131,-17.9850419,,OPERATIONAL,,ChIJ0ZSWVof5awwRFXa-EYJiYrM,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Rapa Nui Surfcamp & Surfschule Fuerteventura,🧘‍♀️ Centro de yoga,"C. Punta de los Molinillos, 35627 Costa Calma, Las Palmas, Spain",928 54 91 40,https://rapanui-surfschool.com/de,info@rapanui-surfschool.com,4.8,392,,"establishment, gym, health, lodging, point_of_interest, store",28.1580785,-14.2292015,,OPERATIONAL,,ChIJy1ccJ1icRwwR6_Pt6p6WbxE,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Terapias Naturales El Ojo de Horus,🧘‍♀️ Centro de yoga,"C. de las Palmeras, 17, 35489 Urb. la Suerte, Las Palmas, Spain",722 78 53 23,https://terapiaselojodehorus.es/,isamar@terapiaselojodehorus.es,5,142,,"establishment, health, point_of_interest",28.0892426,-15.6760921,,OPERATIONAL,,ChIJR2kZo3qNQAwR5WW39HbZpPE,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
El proceso - Espacio de consciencia y movimiento,🧘‍♀️ Centro de yoga,"Calle Tinerfe, Cam. la Villa, 12, 38206 La Laguna, Santa Cruz de Tenerife, Spain",607 49 74 88,http://www.el-proceso.com/,info@el-proceso.com,4.9,217,,"establishment, gym, health, point_of_interest",28.4858801,-16.3283321,,OPERATIONAL,,ChIJ1S-KQEXNQQwRvbClTGyzv08,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Aktivs Yoga Tenerife,🧘‍♀️ Centro de yoga,"C. Alfaro, 9, Entresuelo Ofic. 7, 38003 Santa Cruz de Tenerife, Spain",634 52 33 21,http://www.aktivs.es/,info@aktivs.es,5,107,,"establishment, gym, health, point_of_interest",28.46668,-16.2545453,,OPERATIONAL,,ChIJjZa2FoXMQQwR32QuNHZ0kwQ,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
TuYoga.es,🧘‍♀️ Centro de yoga,"Av. de los Majuelos, 38A, 38107 Santa Cruz de Tenerife, Spain",669 98 09 93,http://www.tuyoga.es/,infotuyoga@gmail.com,4.9,165,,"establishment, gym, health, point_of_interest",28.4405143,-16.3159277,,OPERATIONAL,,ChIJWWjOR6fMQw0RIlyo5zZsuEU,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
TUSHALA Yoga Studio,🧘‍♀️ Centro de yoga,"Ctra. General Las Arenas, 124, local 6, 38400 Puerto de la Cruz, Santa Cruz de Tenerife, Spain",643 60 24 61,http://www.tushala.com/,tuemail@ejemplo.com,5,116,,"establishment, gym, health, point_of_interest",28.3989548,-16.5498497,,OPERATIONAL,,ChIJsf9Kay5_agwR_eTFMDGt1W0,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Escuela de Yoga Ling Natural YOGA - Centro de Bienestar y Yoga Adaptado,🧘‍♀️ Centro de yoga,"Comercial Nuestra Señora de Africa, C. Darias y Padron, 1, planta 1, local 51 Centro, 38003 Santa Cruz de Tenerife, Spain",678 37 46 93,http://www.lingnaturalyoga.com/,info@lingnaturalyoga.com,5,143,,"establishment, gym, health, point_of_interest, school",28.4623758,-16.2517087,,OPERATIONAL,,ChIJE6rwWcfLQQwR0yLXNsPyiSk,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Quirokinesis Tenerife | Dr.Joaquín Gnoffo,🧘‍♀️ Centro de yoga,"Las Américas, C. Noelia Afonso Cabrera, 7, 38650 Las Americas, Santa Cruz de Tenerife, Spain",622 61 69 65,http://www.quirokinesistenerife.com/,usuario@dominio.com,4.9,186,,"establishment, gym, health, physiotherapist, point_of_interest",28.0576265,-16.7291245,,OPERATIONAL,,ChIJJ1FKl4DNQQwRB_QHq-ROzHM,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
Yoga Canarias - Clases en Icod de los Vinos & Masajes en Garachico,🧘‍♀️ Centro de yoga,"Av. Tomé Cano, 12, 38450 Garachico, Santa Cruz de Tenerife, Spain",653 67 53 56,https://yogacanarias.es/,anaparedes@integrario.es,5,103,,"establishment, health, point_of_interest",28.3740439,-16.7651957,,OPERATIONAL,,ChIJdQZ633KiagwRkI4BlYxhntM,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro yoga · españa
NexsportClub Adeje.,🧘‍♀️ Centro de yoga,"Av. Palo Mayor, 7, 38670 Adeje, Santa Cruz de Tenerife, Spain",922 71 13 31,https://www.nexsportclub.com/,infoadeje@nexsportclub.com,4.1,797,,"establishment, gym, health, point_of_interest",28.1136951,-16.7303047,,OPERATIONAL,,ChIJK5OM8E2RagwRewDGhwdtWdc,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro yoga · españa
Fit Pilates Studio Maspalomas,🧘‍♀️ Centro de yoga,"Av. de Galdar, 56, 35100 San Bartolomé de Tirajana, Las Palmas, Spain",679 55 59 06,http://www.fitpilatestudio.es/,info@fitpilatestudio.es,4.9,120,,"establishment, gym, health, point_of_interest",27.7674598,-15.5767206,,OPERATIONAL,,ChIJJQyCp7xiPwwRL5c3nNT3Fy8,Las Palmas,Islas Canarias,España,No,1,centro yoga · españa
Centre de Ioga Ca s'Oliba,🧘‍♀️ Centro de yoga,"Carrer d'Alaró, 25, 07350 Binissalem, Illes Balears, Spain",605 47 71 88,https://www.centreiogacasoliba.com/,ioga.casoliba@gmail.com,5,104,,"establishment, gym, health, point_of_interest",39.6880985,2.8389145,,OPERATIONAL,,ChIJBcD5QvfBlxIRlvlWiXGHyrE,Baleares,Islas Baleares,España,No,1,centro yoga · españa
Urvashi Yoga Estudio,🧘‍♀️ Centro de yoga,"Plaça d'Alexander Fleming, 13, Bajos, Norte, 07004 Palma, Illes Balears, Spain",603 76 58 64,http://urvashiyogaestudio.com/,info@urvashiyogaestudio.com,5,149,,"establishment, gym, health, point_of_interest",39.5806276,2.6561317,,OPERATIONAL,,ChIJsZBQ2hiTlxIRjzrV1xUkKzc,Baleares,Islas Baleares,España,No,1,centro yoga · españa
Star Fit Pilates Ibiza,🧘‍♀️ Centro de yoga,"Av. d'Isidor Macabich, 10A, 07820 Sant Antoni de Portmany, Illes Balears, Spain",658 67 88 25,http://www.starfitpilatesibiza.com/,starfitpilatesibiza@gmail.com,5,196,,"establishment, gym, health, point_of_interest",38.983857,1.2987726,,OPERATIONAL,,ChIJETARgiY3mRIR1Dji81X0SBk,Islas Baleares,Islas Baleares,España,No,1,centro yoga · españa
Gimnasio Fraile (calle Aragón),🧘‍♀️ Centro de yoga,"C/ d'Aragó, 94, 07800 Eivissa, Illes Balears, Spain",640 65 64 28,http://www.frailegym.com/,info@frailegym.com,3.6,227,,"establishment, gym, health, point_of_interest, spa",38.9075559,1.4230249,,OPERATIONAL,,ChIJz_vywJdGmRIRmk7dZ2dh2ic,Baleares,Islas Baleares,España,No,1,centro yoga · españa
Yoga en Ibiza,🧘‍♀️ Centro de yoga,"Avinguda de Puig d'en Valls, 07800, Illes Balears, Spain",679 75 58 57,http://www.yogaenibiza.es/,yogaenibiza@gmail.com,5,112,,"establishment, gym, health, point_of_interest",38.9266152,1.4410051,,OPERATIONAL,,ChIJKd2ZgM1GmRIR0LlAigycVnk,Baleares,Islas Baleares,España,No,2,centro yoga · españa
Fraile Can Ventosa,🧘‍♀️ Centro de yoga,"Carrer de Carles III, 32, 07800 Eivissa, Illes Balears, Spain",640 65 64 28,http://www.frailegym.com/,info@frailegym.com,3.7,158,,"establishment, gym, health, point_of_interest",38.9117479,1.4313851,,OPERATIONAL,,ChIJiWbmd7lGmRIRrjNxUYRva70,Baleares,Islas Baleares,España,No,2,centro yoga · españa
Nirvana Beach Gym,🧘‍♀️ Centro de yoga,"Carrer d'Algarb, 8, 07800 Playa den Bossa, Illes Balears, Spain",971 39 43 71,https://nirvanagymibiza.com/,info@nirvanagymibiza.com,4.5,296,,"establishment, gym, health, point_of_interest",38.8935522,1.4112206,,OPERATIONAL,,ChIJ73C2qZBGmRIRNbuxSjPnEpc,Baleares,Islas Baleares,España,No,1,centro yoga · españa
One Day Retreat Ibiza,🧘‍♀️ Centro de yoga,"Carrer des Flamenc, 32 geen fysiek, adres, 07819 Jesús, Illes Balears, Spain",06 24604024,https://onedayretreatibiza.com/,info@onedayretreatibiza.com,5,140,,"establishment, point_of_interest",38.929351,1.461927,,OPERATIONAL,,ChIJ5dLK9HlBmRIRNKYI6D1_59c,Baleares,Islas Baleares,España,No,2,centro yoga · españa
Qi en Movimiento,🧘‍♀️ Centro de yoga,"Av. de Portugal, 31, Centro, 33207 Gijón, Asturias, Spain",658 55 54 84,https://qienmovimiento.com/,qi.gijon@gmail.com,5,116,,"establishment, gym, health, point_of_interest",43.537658,-5.6712928,,OPERATIONAL,,ChIJIXJ-xFh8Ng0RxQH8lRzHGug,Asturias,Asturias,España,No,1,centro yoga · españa
Mariana Simón Quiromasaje & Yoga,🧘‍♀️ Centro de yoga,"Calle Campo Sagrado, 49, bajo, Gijon-Este, 33205 Gijón, Asturias, Spain",650 52 20 88,http://www.marianasimonquiromasajista.es/,marianasimonmk@gmail.com,5,113,,"establishment, gym, health, point_of_interest",43.5348447,-5.6547657,,OPERATIONAL,,ChIJQ1fCInR9Ng0R1-DsCSEsS-E,Asturias,Asturias,España,No,1,centro yoga · españa
Ateneo Obrero de Villaviciosa,🧘‍♀️ Centro de yoga,"C. Magdalena, 1, 33300 Villaviciosa, Asturias, Spain",984 29 01 99,http://www.ateneovillaviciosa.es/,secretaria@ateneovillaviciosa.es,4.5,106,,"establishment, point_of_interest",43.4815514,-5.4345316,,OPERATIONAL,,ChIJO8kfPwhtNg0RVWh6UqzE0XI,Asturias,Asturias,España,No,2,centro yoga · españa
Pilates Quinta Avenida Oviedo,🧘‍♀️ Centro de yoga,"Av. de Galicia, 14, 33005 Oviedo, Asturias, Spain",613 25 48 86,https://www.pilatesquintavenida.es/?page_id=26,pilatesquintavenida@gmail.com,5,114,,"establishment, gym, health, point_of_interest",43.3615047,-5.8554558,,OPERATIONAL,,ChIJ__8PlOKMNg0RhJR2nJXjD_A,Asturias,Asturias,España,No,1,centro yoga · españa
Zensports Massage & Bodywork,🧘‍♀️ Centro de yoga,"C. de María Neira, 11, 33013 Oviedo, Asturias, Spain",684 69 88 92,https://www.zensports.es/,contact@mysite.com,4.9,245,,"establishment, gym, health, point_of_interest",43.3619922,-5.863861,,OPERATIONAL,,ChIJ8bxLdFmNNg0RlRsgBKDv8NE,Asturias,Asturias,España,No,1,centro yoga · españa
Mamá Sana,🧘‍♀️ Centro de yoga,"C. Matemático Pedrayes, 2, 33004 Oviedo, Asturias, Spain",684 60 90 15,http://www.mamasana.es/,info@mamasana.es,4.7,132,,"establishment, gym, health, point_of_interest",43.3633084,-5.8555893,,OPERATIONAL,,ChIJ-TeWZxuNNg0RrEhYzMT0oBc,Asturias,Asturias,España,No,1,centro yoga · españa
Lazy Nursing Homes,🧘‍♀️ Centro de yoga,"39571 Torices, Cantabria, Spain",649 74 93 88,http://www.laperezosa.com/,casadereposo@laperezosa.com,4.9,218,,"establishment, gym, health, lodging, point_of_interest",43.1347567,-4.5470725,,OPERATIONAL,,ChIJMXgNtpCtSQ0RAw9sHhx4Bcc,Asturias,Asturias,España,No,1,centro yoga · españa
Retiros yoga te transforma,🧘‍♀️ Centro de yoga,"Cam. la Velilla, sn, 24887, León, Spain",677 66 69 03,https://yogatetransforma.es/,fadiamarin@gmail.com,4.9,204,,"establishment, health, place_of_worship, point_of_interest",42.835164,-5.0390573,,OPERATIONAL,,ChIJl3kT7cYnSA0RzXJkTC9s3sM,León,Castilla y León,España,No,2,centro yoga · españa
Ecoespazo VITRIOL,🧘‍♀️ Centro de yoga,"Rúa Diego Pazos, 18, 27600 Sarria, Lugo, Spain",982 88 66 16,http://www.ecoespazovitriol.com/,ecoespazovitriol@gmail.com,4.9,122,,"establishment, food, gym, health, point_of_interest, restaurant, school, store",42.7785174,-7.4117144,,OPERATIONAL,,ChIJ02AmSN9HMA0RqfaDQggnU4Q,Ourense,Galicia,España,No,2,centro yoga · españa
Agâra Yoga - Lugo,🧘‍♀️ Centro de yoga,"Rúa Carril das Hortas, Nº 25, Bajo, 27002 Lugo, Spain",677 52 47 29,https://fitness.center.ivof.com/agara-yoga/,info@fitness.com,5,116,,"establishment, gym, health, point_of_interest",43.0108962,-7.5508085,,OPERATIONAL,,ChIJf2Dvy_HPMQ0RQfJgKMEbuNk,Lugo,Galicia,España,No,2,centro yoga · españa
Deporte Free,🧘‍♀️ Centro de yoga,"Rúa Antonio Rosón, 1, 27002 Lugo, Spain",982 99 06 10,https://deportefree.com/,info@deportefree.com,4.9,173,,"beauty_salon, establishment, gym, health, point_of_interest",42.9982023,-7.5469453,,OPERATIONAL,,ChIJHXghGjNno0IR_vap3buUbM0,A Coruña,Galicia,España,No,2,centro yoga · españa
Fisioterapia Martínez Blanco,🧘‍♀️ Centro de yoga,"Ronda das Fontiñas, 203, 27002 Lugo, Spain",639 51 74 63,http://fisioterapiamartinezblanco.es/,info@fisioterapiamartinezblanco.es,4.9,149,,"establishment, gym, health, point_of_interest",43.0025307,-7.5450072,,OPERATIONAL,,ChIJk1PxkB_MMQ0RBZa-35mpLNA,A Coruña,Galicia,España,No,2,centro yoga · españa
Uma Yoga Studio,🧘‍♀️ Centro de yoga,"Calle Dra. Ariz, frente a, número 11, 31006 Pamplona, Navarra, Spain",613 07 04 69,https://umayogastudio.es/,info@umayogastudio.es,5,148,,"establishment, gym, health, point_of_interest",42.8061327,-1.6247436,,OPERATIONAL,,ChIJV3GRLEaTUA0Rm0tsK7hfRtc,Navarra,Comunidad Foral de Navarra,España,No,2,centro yoga · españa
Centro de Retiros de Yoga y Meditación Pirineo · Casa Marterena,🧘‍♀️ Centro de yoga,"Calle San Lorenzo, 40, 31438 Arrieta, Navarra, Spain",660 48 85 50,http://www.retirosyogapirineo.com/,info@retiropirineos.com,4.9,211,,"establishment, health, place_of_worship, point_of_interest",42.9248002,-1.3703429,,OPERATIONAL,,ChIJWeqwXAPGUA0RPHkcvpsvVlU,Navarra,Comunidad Foral de Navarra,España,No,2,centro yoga · españa
